"anatinae","anserinae","ardeidae","arenaria_calidris","around_surf","aythyini","below_surf","cong","host_dist","laridae","migr","plant","scav","species_richness","vend","chicken_density_2010","duck_density_2010","elevation_diff","elevation_max","elevation_min","elevation_mode","isotherm_mean_q1","isotherm_mean_q2","isotherm_mean_q3","isotherm_mean_q4","isotherm_midday_days_below1_q1","isotherm_midday_days_below1_q2","isotherm_midday_days_below1_q3","isotherm_midday_days_below1_q4","mean_diff_third_quart","mean_prec_third_quart","mean_relative_humidity_q1","mean_relative_humidity_q2","mean_relative_humidity_q3","mean_relative_humidity_q4","mean_temp_q1","mean_temp_q2","mean_temp_q3","mean_temp_q4","ndvi_third_quart_2022","Water_bodies","Evergreen_Needleleaf_Forests","Evergreen_Broadleaf_Forests","Deciduous_Needleleaf_Forests","Deciduous_Broadleaf_Forests","Mixed_Forests","Closed_Shrublands","Open_Shrublands","Woody_Savannas","Savannas","Grasslands","Permanent_Wetlands","Croplands","Urban_and_Built.up_Lands","Cropland.Natural_Vegetation_Mosaics","Non.Vegetated_Lands","Unclassified","dist_to_coast_km","dist_to_water","y"
258.324127197266,2460.32275390625,0,0.0625336468219757,851.210998535156,1.37215387821198,85.7459564208984,3235.1640625,3590.90600585938,100.366432189941,4722.35009765625,2372.25610351562,18.2148189544678,76,63.313907623291,21.829402923584,66.7723007202148,37,156,119,119,298.820495605469,1406.50939941406,2416.77416992188,583.94775390625,62,5,0,43,9.25138282775879,65.7638626098633,80.4228057861328,61.773307800293,72.5730743408203,88.8677673339844,-8.97040843963623,9.12831687927246,15.1372127532959,-0.0897063910961151,0.699156761169434,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,111.934455871582,10000,0
5.12526273727417,0,0.469416797161102,0,5.58814907073975,0,2.67138600349426,154.121337890625,1749.30004882812,0,2549.97534179688,203.172454833984,46.1152191162109,66,88.3826065063477,43976.7109375,4.7369875907898,336,793,457,628,1842.42761230469,2569.85375976562,3635.35375976562,2341.75415039062,0,0,0,0,13.4032945632935,29.3789863586426,69.5157318115234,63.5241546630859,52.4537010192871,73.3783340454102,6.44208431243896,13.5436115264893,19.5010662078857,9.78857612609863,0.672849297523499,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,92.3194732666016,102956.3046875,0
37.6968040466309,0,8.99609375,0,57.0730628967285,0,29.4624786376953,555.660095214844,2677.00708007812,0.382028847932816,3204.06787109375,486.401184082031,141.76774597168,88,96.8532028198242,4136.5810546875,0.82603657245636,274,608,334,447,2221.59936523438,3081.36791992188,4060.31640625,2837.97509765625,0,0,0,0,14.0670776367188,7.51369476318359,59.982234954834,41.9350357055664,30.6231899261475,66.7502975463867,8.98127555847168,17.2038269042969,24.473014831543,12.3077793121338,0.353089660406113,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,239.492538452148,20000,0
46.3636093139648,12.7389192581177,8.21835231781006,1.20555031299591,111.313117980957,10.2380228042603,69.0827865600586,585.498657226562,2506.91284179688,58.4753303527832,3078.7021484375,359.04541015625,137.967971801758,90,157.448684692383,21849.458984375,10.8268756866455,220,642,422,422,1087.96691894531,2310.01196289062,3076.802734375,1742.19262695312,1,1,0,1,11.7696580886841,65.7463836669922,63.0807800292969,58.0416831970215,57.1590957641602,75.7355575561523,2.37717437744141,14.6477928161621,19.0520534515381,6.84685564041138,0.55626767873764,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,308.015075683594,14142.1357421875,0
66.0021133422852,7.09952116012573,2.4701840877533,1741.0966796875,3347.57543945312,14.9307413101196,766.411926269531,10557.8173828125,6850.40283203125,2973.2890625,12633.0439453125,416.718505859375,287.189208984375,88,338.999786376953,47102.0234375,43.0813255310059,96,98,2,48,1548.32458496094,2205.26342773438,3185.98046875,1825.22875976562,0,0,0,1,8.42847442626953,52.1696968078613,75.9414520263672,67.4108657836914,68.9086380004883,80.1046981811523,4.08388376235962,12.5174913406372,15.6685762405396,8.49493789672852,0.591298997402191,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.90565419197083,10000,0
0,0,0,0,3.6470148563385,0,0.0145716145634651,418.322082519531,1565.96911621094,0,2911.20751953125,293.530670166016,221.292602539062,80,75.6125869750977,762.130493164062,3.20325660705566,513,1370,857,1146,1448.19995117188,2451.44897460938,3358.6123046875,2161.65795898438,0,0,0,0,17.5520210266113,43.0171928405762,53.3682556152344,37.9469032287598,30.3540267944336,53.8834915161133,4.48086500167847,13.9533882141113,21.2206192016602,8.0361499786377,0.372447937726974,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,136.384811401367,92195.4453125,0
0,0,0,0,7.64450359344482,0,0.15562330186367,376.81298828125,1497.89636230469,0,2680.59008789062,156.146255493164,274.475372314453,81,78.7727127075195,11786.3818359375,2.46872067451477,713,1132,419,443,1762.33630371094,2674.03833007812,3625.9443359375,2350.91381835938,0,0,0,0,11.9336004257202,53.6070747375488,70.1605834960938,60.0861053466797,53.6528930664062,68.6305770874023,5.35691738128662,13.1219120025635,20.2148895263672,9.87719345092773,0.597504496574402,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49.1006546020508,41231.0546875,0
41.2980728149414,1.15928065776825,12.049243927002,0.032166376709938,59.8537254333496,0.0837300419807434,31.4086532592773,431.086273193359,2612.19140625,28.7876129150391,3318.0615234375,438.006561279297,103.023078918457,92,129.377807617188,2256.0703125,98.17431640625,72,144,72,131,1855.50012207031,2801.71533203125,3675.79809570312,2252.69555664062,0,0,0,1,11.9999437332153,30.7436904907227,70.2750396728516,54.8594856262207,46.5489387512207,77.2485733032227,5.32476377487183,15.6333885192871,19.8299293518066,9.06870174407959,0.693578720092773,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,186.928619384766,67082.0390625,0
86.8359527587891,1.36764454841614,7.9428505897522,0.0714260935783386,82.2185745239258,1.48961400985718,34.8422431945801,366.884979248047,2735.7060546875,0.693577468395233,3418.6884765625,343.635681152344,119.573127746582,83,128.578033447266,1101.23205566406,111.96598815918,204,428,224,336,1371.59802246094,2483.1220703125,3284.68920898438,1939.35803222656,0,0,0,7,11.74840259552,45.2366600036621,70.7531356811523,56.8157806396484,52.2392120361328,79.8769760131836,3.31403398513794,15.2053804397583,18.8542041778564,7.1657280921936,0.628919959068298,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,234.532730102539,36055.51171875,0
26.6109294891357,0,1.9456160068512,0,26.0418701171875,1.05861377716064,13.8518466949463,157.402954101562,662.851013183594,0,1223.83605957031,84.4261169433594,43.1023750305176,90,55.7765464782715,21854.744140625,227.205307006836,1454,2218,764,1087,859.990539550781,1937.17944335938,2725.75244140625,1468.1005859375,0,0,0,1,9.15822505950928,38.8551139831543,52.7857780456543,58.9209861755371,54.5031433105469,64.7542037963867,2.11691379547119,12.717622756958,18.4006843566895,6.55868673324585,0.796342194080353,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66.6582946777344,110000,0
152.003952026367,17.3790416717529,26.393970489502,0.280578404664993,157.978134155273,0.0955385714769363,61.5153198242188,739.402160644531,3764.35961914062,8.86035537719727,4077.66284179688,435.028900146484,209.746826171875,91,122.303855895996,8714.283203125,230.061538696289,822,934,112,120,1259.53405761719,2873.84033203125,3550.3662109375,2312.44287109375,1,0,0,0,11.3713207244873,88.0475692749023,55.5269889831543,53.732307434082,51.3068313598633,76.5000534057617,2.83258199691772,18.1151084899902,20.9368743896484,7.61810255050659,0.656198024749756,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,121.178314208984,125299.640625,0
151.27587890625,53.5079002380371,4.09863615036011,0,555.282836914062,292.8251953125,346.988342285156,1379.86218261719,5340.50732421875,383.794342041016,5796.5888671875,1058.87622070312,166.487686157227,77,233.320449829102,29488.962890625,33.9580268859863,71,103,32,58,1695.18103027344,2456.68920898438,3370.66455078125,1988.84509277344,0,0,0,0,10.4900808334351,42.3194808959961,73.957145690918,58.3269729614258,55.6667442321777,80.8916625976562,5.72579765319824,13.8262557983398,17.7163372039795,9.078200340271,0.548328101634979,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.9671363830566,85440.0390625,0
33.3890953063965,0.102196171879768,25.0029525756836,0,53.2391967773438,0.0758024603128433,34.1468391418457,379.355102539062,2901.869140625,3.95610284805298,3428.57470703125,540.483581542969,42.3903427124023,84,111.406555175781,122012.8203125,584.958557128906,574,636,62,125,2556.7041015625,3361.7080078125,4358.82666015625,3184.34350585938,0,0,0,0,12.5965595245361,5.86769723892212,60.4412612915039,48.407772064209,45.8625907897949,73.3408050537109,10.5752925872803,16.8725662231445,22.7257633209229,13.8756237030029,0.454500377178192,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45.0667114257812,30000,0
93.0902557373047,2.10507154464722,34.860897064209,4.61434125900269,160.103637695312,0.768261432647705,62.6993751525879,1137.50708007812,3974.30102539062,49.159351348877,5285.09423828125,267.12353515625,307.525756835938,104,117.175170898438,14121.48046875,800.226989746094,50,241,191,226,481.643280029297,2169.59936523438,3099.45239257812,1619.31896972656,21,0,0,14,10.985650062561,65.7283554077148,72.3784637451172,54.0739936828613,63.1647262573242,79.7754516601562,-2.77381873130798,15.9861946105957,18.3626270294189,3.19088745117188,0.651235401630402,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,542.155639648438,50990.1953125,0
77.5198669433594,0,42.0569877624512,0.173060461878777,120.623481750488,0.00389263639226556,56.8824157714844,891.680053710938,2895.93188476562,2.54958915710449,3192.54931640625,583.803039550781,144.847427368164,97,119.52653503418,31894.58203125,0.825941383838654,168,406,238,262,2240.60034179688,3085.13061523438,4081.373046875,2865.94775390625,0,0,0,0,13.6336040496826,7.68369436264038,58.0368537902832,41.1571273803711,31.509693145752,66.6660385131836,9.71171760559082,17.6525497436523,24.4966602325439,12.9811611175537,0.385632425546646,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,199.989440917969,40000,0
2.18442988395691,93.0234298706055,1.84275782108307,31.9356498718262,149.295562744141,40.7271728515625,72.2852249145508,511.642730712891,530.095092773438,180.752136230469,742.757141113281,107.898933410645,44.3016624450684,42,52.4899063110352,162.034210205078,90.5778503417969,88,93,5,46,1151.82824707031,1854.40197753906,2686.72143554688,1430.33056640625,0,0,0,0,5.05868196487427,105.114585876465,75.4251251220703,73.6814880371094,75.5880508422852,82.5845718383789,3.88973307609558,10.4427099227905,13.1838245391846,7.85943794250488,0.601443648338318,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.31479167938232,64031.2421875,0
13.2899837493896,0,5.41993951797485,7.76899290084839,64.3281326293945,0,67.3774108886719,383.984619140625,2943.20947265625,152.98127746582,3418.865234375,470.909088134766,31.0147972106934,76,106.463920593262,53323.7734375,753.982177734375,294,300,6,77,2719.20947265625,3541.28369140625,4500.37890625,3371.65161132812,0,0,0,0,10.6240167617798,4.83862543106079,65.0254898071289,56.8660736083984,54.4092178344727,74.9235382080078,12.0546951293945,17.4500427246094,22.931037902832,15.2353601455688,0.312763303518295,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.73996543884277,10000,0
88.2393035888672,0.116979740560055,12.1073360443115,4.88443231582642,168.271362304688,2.58560276031494,91.4670639038086,1129.69409179688,2523.39282226562,172.214111328125,3480.52172851562,560.138061523438,190.57341003418,113,185.777984619141,37621.546875,3.14718508720398,176,579,403,495,1923.16418457031,2825.27294921875,3728.52612304688,2456.66479492188,0,0,0,0,14.0271444320679,34.7544021606445,52.4841079711914,31.1034107208252,33.2564697265625,62.6524543762207,8.0139799118042,18.1741237640381,25.2076873779297,11.7065725326538,0.231090769171715,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,166.416198730469,20000,0
79.6195297241211,0.401035308837891,1.80995678901672,0.040236234664917,76.9193496704102,0,30.3563022613525,723.876892089844,3453.69091796875,11.7142086029053,3270.189453125,838.209289550781,159.102981567383,91,180.172225952148,1432.68640136719,2.07640075683594,164,1202,1038,1099,1416.99084472656,2331.1728515625,3297.38989257812,2101.95092773438,0,0,0,0,13.6661796569824,9.02026176452637,58.3692321777344,43.6585502624512,32.6902542114258,63.3465156555176,4.10396146774292,12.9280138015747,20.4633979797363,7.34319019317627,0.306422472000122,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,299.789611816406,30000,0
8.10398197174072,0,0.339893043041229,0,22.7998371124268,0,17.076286315918,185.732482910156,968.630737304688,48.6426696777344,1515.58850097656,116.730651855469,25.6682968139648,69,41.8729629516602,6.53422927856445,30.2231616973877,274,278,4,52,2044.41613769531,3145.30200195312,3961.58813476562,2722.12475585938,0,0,0,0,8.61681270599365,23.7653102874756,60.6770439147949,62.3074645996094,54.9773788452148,63.1635475158691,9.36404418945312,18.1379375457764,23.9850006103516,13.4954967498779,0.503186762332916,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.36803817749023,120415.9453125,0
85.8726577758789,28.4390506744385,1.50780463218689,0,298.643096923828,36.020076751709,260.587463378906,1051.79858398438,5056.6884765625,562.975219726562,5815.43408203125,686.769226074219,156.823852539062,75,386.996368408203,30106.53515625,56.4592819213867,207,230,23,63,1621.20458984375,2318.28198242188,3273.81909179688,1878.40612792969,0,0,0,2,9.6121654510498,59.1929512023926,75.0724029541016,62.0487632751465,58.769359588623,80.3284606933594,4.10322618484497,12.0550737380981,15.5171909332275,8.14208984375,0.560700297355652,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,58.9392852783203,76157.734375,0
177.824295043945,5.65408563613892,6.66386127471924,0.00205967528745532,142.559661865234,3.38969707489014,54.9673194885254,507.838226318359,6861.22705078125,12.113579750061,7561.64306640625,577.996459960938,459.488128662109,81,125.492004394531,89116.921875,898.5390625,128,313,185,259,933.627502441406,2332.27709960938,3106.20629882812,1838.28771972656,1,0,0,9,12.0465269088745,44.0426177978516,57.765022277832,47.809398651123,55.3038024902344,74.9528198242188,1.31980156898499,16.940523147583,20.1532154083252,6.954505443573,0.54205310344696,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,392.647521972656,98994.953125,0
71.8365097045898,33.0106735229492,1.83714628219604,0,174.12841796875,42.3165664672852,93.8711090087891,549.191650390625,4874.0478515625,128.130081176758,5702.8134765625,857.146179199219,126.329711914062,80,271.940307617188,11307.361328125,40.8256492614746,86,133,47,58,1727.79028320312,2491.03344726562,3422.94409179688,2013.46044921875,0,0,0,0,10.5741481781006,47.8276824951172,74.2173538208008,58.7026519775391,56.5075187683105,80.2167358398438,5.43767261505127,13.3986110687256,17.1356372833252,8.8662223815918,0.659437358379364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41.7840919494629,44721.359375,0
26.0566825866699,0,14.3913068771362,0.433933287858963,54.6143836975098,0.0219275206327438,14.790789604187,669.992492675781,1637.42224121094,6.79521322250366,2241.74829101562,391.023406982422,141.549514770508,85,106.318923950195,11463.595703125,3.18304777145386,196,379,183,224,2088.16748046875,3033.84716796875,3949.89331054688,2720.732421875,0,0,0,0,14.8131742477417,28.7699146270752,54.3166656494141,34.6519508361816,33.933277130127,61.2115783691406,8.95940780639648,18.9638137817383,25.8063125610352,12.3318643569946,0.180354535579681,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,128.052642822266,53851.6484375,0
19.2123012542725,0,26.1834411621094,4.66183090209961,240.228012084961,0.0607858821749687,188.111587524414,903.712829589844,3178.78149414062,436.392364501953,3442.16967773438,595.623107910156,112.433586120605,96,139.835601806641,17510.900390625,3.33600759506226,505,506,1,7,2562.7236328125,3584.89697265625,4464.6005859375,3345.115234375,0,0,0,0,11.6485815048218,8.16092491149902,61.0382308959961,53.8856658935547,54.1891059875488,63.3952941894531,12.0927038192749,18.7301387786865,25.5718593597412,15.6808986663818,0.246868506073952,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.85728418827057,147648.234375,0
107.867790222168,42.9750785827637,13.0691452026367,2.123948097229,156.361724853516,14.7231254577637,61.5723495483398,723.764404296875,4137.08740234375,59.2598609924316,5188.09619140625,355.51416015625,278.760559082031,111,141.992172241211,9321.6162109375,5.7464542388916,126,329,203,217,731.638244628906,2323.16357421875,3125.525390625,1799.36669921875,6,0,0,9,12.7319555282593,77.1960754394531,56.3350563049316,50.2807006835938,54.4541854858398,75.4215316772461,0.307482570409775,16.3034133911133,19.1865997314453,6.0255241394043,0.557604432106018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,503.123657226562,117047,0
188.969345092773,2.21514248847961,101.774917602539,12.0170497894287,313.288787841797,2.92203760147095,173.355621337891,1608.83471679688,5546.64794921875,53.8761215209961,6809.62841796875,440.392608642578,365.179473876953,111,242.961151123047,11123.46875,2123.19360351562,141,356,215,287,942.408386230469,2653.1806640625,3487.43725585938,2249.88012695312,2,0,0,0,13.6512279510498,44.8827819824219,57.881404876709,50.5268898010254,41.3827629089355,62.6861000061035,4.62757635116577,18.8906955718994,22.6970348358154,8.13860988616943,0.485615909099579,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,155.39241027832,72801.1015625,0
72.1452484130859,12.2701539993286,4.12673664093018,0.214848935604095,75.2741317749023,8.2920503616333,31.5205688476562,345.731048583984,2098.7041015625,12.2696151733398,2893.51171875,281.629638671875,98.4034652709961,94,78.4111404418945,13519.51171875,10.3960962295532,407,633,226,318,827.693969726562,2110.16186523438,2905.66674804688,1676.57775878906,6,1,0,13,12.2649078369141,49.1503868103027,64.6024169921875,49.9136619567871,52.3667984008789,75.371940612793,-0.0321294255554676,15.6983728408813,19.0185813903809,5.90407848358154,0.5098916888237,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,357.189025878906,92195.4453125,0
154.117965698242,3.5787878036499,30.4081954956055,1.04212868213654,176.132049560547,0.791602849960327,82.9774398803711,554.646667480469,1560.57641601562,17.9045543670654,2149.66479492188,273.787902832031,57.2707557678223,77,57.5906600952148,27672.69921875,19277.00390625,30,48,18,18,2285.19921875,3156.05639648438,4130.546875,2802.517578125,0,0,0,0,12.3852663040161,37.6377029418945,69.2901382446289,59.4778289794922,52.2526702880859,68.7917633056641,7.90031719207764,16.5708122253418,21.4415740966797,11.9086761474609,0.56299877166748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.2040319442749,0,0
5.66174364089966,0,6.90314626693726,11.1765289306641,123.916084289551,0,104.615615844727,600.266235351562,1297.93981933594,249.092132568359,1545.49450683594,205.631042480469,39.8135185241699,76,87.9940567016602,4373.85400390625,14.4106292724609,616,618,2,5,1465.6875,3324.56176757812,4335.373046875,2947.77026367188,0,0,0,0,9.60850524902344,25.0767955780029,65.9417877197266,49.9844703674316,44.869743347168,64.1036376953125,10.5705480575562,20.2330188751221,25.1537265777588,13.3026895523071,0.430057913064957,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.14529418945312,164924.21875,0
30.7452621459961,17.1942520141602,0.954875409603119,0,272.870086669922,7.44305849075317,243.925109863281,991.285522460938,7731.13671875,690.124572753906,8410.84375,976.115905761719,277.237762451172,63,550.0751953125,40187.87890625,672.149536132812,47,50,3,34,1696.47326660156,2498.85620117188,3376.10620117188,2061.35815429688,0,0,0,0,11.3348007202148,40.0375213623047,73.9497299194336,62.1662940979004,57.0465927124023,80.4944152832031,5.39380693435669,13.5762672424316,17.752254486084,8.77379035949707,0.41628509759903,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.584716796875,10000,0
90.2598495483398,37.2649345397949,0.834064900875092,0.00966080650687218,91.7461624145508,13.2556810379028,34.9597930908203,479.092926025391,2935.27099609375,21.3950023651123,3621.30517578125,392.233154296875,98.3937606811523,58,224.051116943359,2364.57177734375,95.9472732543945,165,222,57,133,1208.12463378906,1809.49755859375,2710.63305664062,1512.56481933594,0,0,0,2,7.9835352897644,66.1538238525391,74.30615234375,66.1778106689453,67.0972442626953,82.5818176269531,2.69002556800842,10.4983062744141,13.5999088287354,6.69009208679199,0.625692486763,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29.4557151794434,70710.6796875,0
